cities,name,url,note,point fort,latitude,longitude
Saint-Malo,"The Originals Boutique, Hôtel des Marins, Saint-Malo (Inter-Hotel)",https://www.booking.com/hotel/fr/dulouvresaintmalo.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaKYCiAEBmAExuAEYyAEP2AEB6AEB-AECiAIBqAIEuAKc1cOpBsACAdICJGFhNzg5MjJjLWNmZjAtNDMxNy05NjUyLTlkOGIxNDFmMzRiMdgCBeACAQ&sid=778d0dccef7fcf239a93650e71e580dc&aid=304142&ucfs=1&arphpl=1&dest_id=-1466824&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=c9953c93c1be0047&srepoch=1697704615&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,8.3,"['Elevator', 'Facilities for disabled guests', 'Bar', 'Family rooms', 'Good Breakfast', 'Wine/Champagne', 'Free WiFi', 'Room service', 'Soundproof rooms', 'Laundry', 'Elevator', 'Facilities for disabled guests', 'Bar', 'Family rooms', 'Good Breakfast', 'Wine/Champagne', 'Free WiFi', 'Room service', 'Soundproof rooms', 'Laundry', 'Toilet paper', 'Private Bathroom', 'Toilet', 'Free toiletries', 'Hairdryer', 'Wardrobe or closet', 'City view', 'Beach', 'Desk', 'Flat-screen TV', 'Cable channels', 'Satellite channels', 'Telephone', 'TV', 'Wine/Champagne', 'Breakfast in the room', 'Bar', 'Tea/Coffee maker', 'Invoice provided', 'Baggage storage', 'Express check-in/out', '24-hour front desk', 'Board games/Puzzles', 'Babysitting/Child services', 'Daily housekeeping', 'Laundry', 'Fax/Photocopying', 'Business center', 'Meeting/Banquet facilities', 'Fire extinguishers', 'CCTV in common areas', 'Smoke alarms', 'Security alarm', '24-hour security', 'Safe', 'Smoke-free property', 'Hypoallergenic room available', 'Heating', 'Soundproof', 'Soundproof rooms', 'Elevator', 'Family rooms', 'Facilities for disabled guests', 'Non-smoking rooms', 'Room service', 'Upper floors accessible by elevator', 'English', 'Spanish', 'French', 'Italian']",48.6488,-2.0249
Saint-Malo,Hotel De L'univers,https://www.booking.com/hotel/fr/de-l-univers.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaKYCiAEBmAExuAEYyAEP2AEB6AEB-AECiAIBqAIEuAKc1cOpBsACAdICJGFhNzg5MjJjLWNmZjAtNDMxNy05NjUyLTlkOGIxNDFmMzRiMdgCBeACAQ&sid=778d0dccef7fcf239a93650e71e580dc&aid=304142&ucfs=1&arphpl=1&dest_id=-1466824&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=c9953c93c1be0047&srepoch=1697704615&from=searchresults#hotelTmpl,8.0,"['Bar', '24-hour front desk', 'Heating', 'Elevator', 'Good Breakfast', 'Family rooms', 'Wine/Champagne', 'Free WiFi', 'Pet friendly', '24-hour security', 'Bar', '24-hour front desk', 'Heating', 'Elevator', 'Good Breakfast', 'Family rooms', 'Wine/Champagne', 'Free WiFi', 'Pet friendly', '24-hour security', 'Bathtub or shower', 'Private Bathroom', 'Toilet', 'Hairdryer', 'Walk-in closet', 'Outdoor furniture', 'Sun deck', 'Terrace', 'Beach', 'Desk', 'Flat-screen TV', 'Cable channels', 'Telephone', 'TV', 'Coffee house on site', 'Wine/Champagne', ""Kids' meals"", 'Bar', 'Daily housekeeping', 'Baggage storage', 'Fax/Photocopying', 'Express check-in/out', 'Wake-up service/Alarm clock', '24-hour front desk', 'Meeting/Banquet facilities', 'Fire extinguishers', 'CCTV in common areas', 'Smoke alarms', 'Security alarm', 'Key access', '24-hour security', 'Safe', 'Smoke-free property', 'Heating', 'Elevator', 'Family rooms', 'Non-smoking rooms', 'English', 'French']",48.651,-2.0237
Saint-Malo,Hôtel Bristol Union Intra Muros,https://www.booking.com/hotel/fr/bristol-union.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaKYCiAEBmAExuAEYyAEP2AEB6AEB-AECiAIBqAIEuAKc1cOpBsACAdICJGFhNzg5MjJjLWNmZjAtNDMxNy05NjUyLTlkOGIxNDFmMzRiMdgCBeACAQ&sid=778d0dccef7fcf239a93650e71e580dc&aid=304142&ucfs=1&arphpl=1&dest_id=-1466824&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=c9953c93c1be0047&srepoch=1697704615&from=searchresults#hotelTmpl,8.8,"['Family rooms', 'Free WiFi', 'Non-smoking rooms', 'Room service', 'Bar', 'Wonderful Breakfast', 'Family rooms', 'Free WiFi', 'Non-smoking rooms', 'Room service', 'Bar', 'Wonderful Breakfast', 'Toilet paper', 'Private Bathroom', 'Toilet', 'Beach', 'TV', 'Breakfast in the room', 'Bar', 'Daily housekeeping', 'Concierge', 'Baggage storage', 'Fax/Photocopying', 'Room service', 'Invoice provided', 'Board games/Puzzles', 'Fire extinguishers', 'CCTV in common areas', 'Smoke alarms', 'Security alarm', 'Key card access', 'Smoke-free property', 'Heating', 'Soundproof rooms', 'Elevator', 'Family rooms', 'Non-smoking rooms', 'English', 'Spanish', 'French']",48.6496,-2.0243
Saint-Malo,Hotel d'Aleth,https://www.booking.com/hotel/fr/d-aleth.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaKYCiAEBmAExuAEYyAEP2AEB6AEB-AECiAIBqAIEuAKc1cOpBsACAdICJGFhNzg5MjJjLWNmZjAtNDMxNy05NjUyLTlkOGIxNDFmMzRiMdgCBeACAQ&sid=778d0dccef7fcf239a93650e71e580dc&aid=304142&ucfs=1&arphpl=1&dest_id=-1466824&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=c9953c93c1be0047&srepoch=1697704615&from=searchresults#hotelTmpl,7.8,"['Free WiFi', 'Beachfront', 'Non-smoking rooms', 'Terrace', 'Bar', 'Good Breakfast', 'Free WiFi', 'Beachfront', 'Non-smoking rooms', 'Terrace', 'Bar', 'Good Breakfast', 'Private Bathroom', 'Toilet', 'Free toiletries', 'Shower', 'Wardrobe or closet', 'Beachfront', 'Terrace', 'Live sports events (broadcast)', 'Live music/Performance', 'Beach', 'Darts', 'Pool table', 'Snack bar', 'Bar', 'Invoice provided', 'Fire extinguishers', 'CCTV outside property', 'Smoke alarms', 'Security alarm', 'Key access', '24-hour security', 'Smoke-free property', 'Heating', 'Carpeted', 'Non-smoking rooms', 'English', 'French']",48.6359,-2.0217
Saint-Malo,Maison Saint-Malo à 1 minute à pied de la plage,https://www.booking.com/hotel/fr/maison-saint-malo-proche-plage.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaKYCiAEBmAExuAEYyAEP2AEB6AEB-AECiAIBqAIEuAKc1cOpBsACAdICJGFhNzg5MjJjLWNmZjAtNDMxNy05NjUyLTlkOGIxNDFmMzRiMdgCBeACAQ&sid=778d0dccef7fcf239a93650e71e580dc&aid=304142&ucfs=1&arphpl=1&dest_id=-1466824&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=c9953c93c1be0047&srepoch=1697704615&from=searchresults#hotelTmpl,,"['Free parking', 'Family rooms', 'Free WiFi', 'Beachfront', 'Non-smoking rooms', 'Terrace', 'Free parking', 'Family rooms', 'Free WiFi', 'Beachfront', 'Non-smoking rooms', 'Terrace', 'High chair', 'Dining table', 'Coffee machine', 'Cleaning products', 'Toaster', 'Stovetop', 'Oven', 'Kitchenware', 'Electric kettle', 'Kitchen', 'Washing machine', 'Dishwasher', 'Microwave', 'Refrigerator', 'Towels/Sheets (extra fee)', 'Bathtub or shower', 'Private Bathroom', 'Toilet', 'Hairdryer', 'Shower', 'Sofa', 'Fireplace', 'Sitting area', 'Streaming service (like Netflix)', 'Flat-screen TV', 'TV', 'Pay-per-view channels', 'Socket near the bed', 'Sofa bed', 'Drying rack for clothing', 'Hardwood or parquet floors', 'Private entrance', 'Ironing facilities', 'Iron', 'Beachfront', 'Outdoor dining area', 'Outdoor furniture', 'Barbecue', 'BBQ facilities', 'Patio', 'Terrace', 'Garden', 'Beach umbrellas', 'Beach chairs/Loungers', 'Tea/Coffee maker', 'Bike tours', 'Walking tours', 'Movie nights', 'Beach', 'Snorkeling', 'Diving', 'Hiking', 'Canoeing', 'Windsurfing', 'Fishing', 'Detached', 'Smoke-free property', 'Heating', 'Family rooms', 'Non-smoking rooms', 'Smoke alarms', 'Key access', 'English', 'French', 'Russian', 'Ukrainian']",48.6685,-1.9836
Saint-Malo,Apparts'hôtel l'Europe - centre gare-,https://www.booking.com/hotel/fr/de-l-europe-appartements.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaKYCiAEBmAExuAEYyAEP2AEB6AEB-AECiAIBqAIEuAKc1cOpBsACAdICJGFhNzg5MjJjLWNmZjAtNDMxNy05NjUyLTlkOGIxNDFmMzRiMdgCBeACAQ&sid=778d0dccef7fcf239a93650e71e580dc&aid=304142&ucfs=1&arphpl=1&dest_id=-1466824&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=c9953c93c1be0047&srepoch=1697704615&from=searchresults#hotelTmpl,8.6,"['Free WiFi', 'Non-smoking rooms', 'Room service', 'Free WiFi', 'Non-smoking rooms', 'Room service', 'Coffee machine', 'Electric kettle', 'Refrigerator', 'Linens', 'Wardrobe or closet', 'Toilet paper', 'Towels', 'Shared toilet', 'Private Bathroom', 'Hairdryer', 'Shower', 'Flat-screen TV', 'TV', 'Heating', 'Shared lounge/TV area', 'Breakfast in the room', 'Room service', 'Tea/Coffee maker', 'Walking tours', 'Beach', 'Windsurfing', 'Fishing', 'Invoice provided', 'Concierge', 'Express check-in/out', 'Smoke-free property', 'Non-smoking rooms', 'English', 'Spanish', 'French']",48.6479,-2.0086
Saint-Malo,LE CORSAIRE - Petit cocon dans lIntra-Muros,https://www.booking.com/hotel/fr/le-corsaire-petit-cocon-dans-lintra-muros.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaKYCiAEBmAExuAEYyAEP2AEB6AEB-AECiAIBqAIEuAKc1cOpBsACAdICJGFhNzg5MjJjLWNmZjAtNDMxNy05NjUyLTlkOGIxNDFmMzRiMdgCBeACAQ&sid=778d0dccef7fcf239a93650e71e580dc&aid=304142&ucfs=1&arphpl=1&dest_id=-1466824&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=c9953c93c1be0047&srepoch=1697704615&from=searchresults#hotelTmpl,,"['Free WiFi', 'Heating', 'Non-smoking rooms', 'Free WiFi', 'Heating', 'Non-smoking rooms', 'Dining table', 'Coffee machine', 'Toaster', 'Oven', 'Kitchenware', 'Electric kettle', 'Kitchen', 'Dishwasher', 'Microwave', 'Refrigerator', 'Linens', 'Wardrobe or closet', 'Towels', 'Private Bathroom', 'Hairdryer', 'Shower', 'TV', 'Sofa bed', 'Drying rack for clothing', 'Smoke-free property', 'Heating', 'Non-smoking rooms', 'English', 'Spanish', 'French']",48.6485,-2.0271
Saint-Malo,Apartment La Baie des Corsaires-7 by Interhome,https://www.booking.com/hotel/fr/apartment-la-baie-des-corsaires-7-by-interhome.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaKYCiAEBmAExuAEYyAEP2AEB6AEB-AECiAIBqAIEuAKc1cOpBsACAdICJGFhNzg5MjJjLWNmZjAtNDMxNy05NjUyLTlkOGIxNDFmMzRiMdgCBeACAQ&sid=778d0dccef7fcf239a93650e71e580dc&aid=304142&ucfs=1&arphpl=1&dest_id=-1466824&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=c9953c93c1be0047&srepoch=1697704615&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,,"['Outdoor swimming pool', 'Parking', 'WiFi in all areas', 'Beachfront', 'Outdoor swimming pool', 'Parking', 'WiFi in all areas', 'Beachfront', 'Coffee machine', 'Stovetop', 'Kitchenware', 'Dishwasher', 'Microwave', 'Refrigerator', 'Kitchenette', 'Private Bathroom', 'Toilet', 'Shower', 'Dining area', 'TV', 'Heating', 'Entire unit located on ground floor', 'Beachfront', 'Terrace', 'Garden', 'Seasonal', 'Beach', 'Horseback riding', 'Hiking', 'Tennis court', 'Private apartment in building', 'Laundry', 'Designated smoking area']",48.6804,-1.9803
Mont Saint-Michel,La Mère Poulard,https://www.booking.com/hotel/fr/la-mere-poulard.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaKYCiAEBmAExuAEYyAEP2AEB6AEB-AECiAIBqAIEuAKX1cOpBsACAdICJGE5MzViZDVhLTQ3MTktNDcyMy1hYmYwLTRiOTVlYjM2NjE1ZtgCBeACAQ&sid=b91217895d5d522cee81b443837fa3b5&aid=304142&ucfs=1&arphpl=1&dest_id=900039327&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=e4733c90a8c101f0&srepoch=1697704611&from=searchresults#hotelTmpl,7.1,"['Parking', 'Family rooms', 'Free WiFi', 'Restaurant', 'Non-smoking rooms', 'Bar', 'Breakfast', 'Parking', 'Family rooms', 'Free WiFi', 'Restaurant', 'Non-smoking rooms', 'Bar', 'Breakfast', 'Toilet paper', 'Towels', 'Private Bathroom', 'Toilet', 'Free toiletries', 'Hairdryer', 'Bathtub', 'Wardrobe or closet', 'Walking tours', 'Hiking', 'Desk', 'Flat-screen TV', 'Telephone', ""Kids' meals"", 'Special diet meals (on request)', 'Bar', 'Restaurant', 'Shuttle service', 'Private check-in/out', 'Wake-up service', 'Express check-in/out', 'Business center', 'Meeting/Banquet facilities', 'Fire extinguishers', 'Smoke alarms', 'Smoke-free property', 'Heating', 'Carpeted', 'Family rooms', 'Non-smoking rooms', 'English', 'Spanish', 'French']",48.6351,-1.5105
Mont Saint-Michel,Auberge Saint Pierre,https://www.booking.com/hotel/fr/auberge-saint-pierre.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaKYCiAEBmAExuAEYyAEP2AEB6AEB-AECiAIBqAIEuAKX1cOpBsACAdICJGE5MzViZDVhLTQ3MTktNDcyMy1hYmYwLTRiOTVlYjM2NjE1ZtgCBeACAQ&sid=b91217895d5d522cee81b443837fa3b5&aid=304142&ucfs=1&arphpl=1&dest_id=900039327&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=e4733c90a8c101f0&srepoch=1697704611&from=searchresults#hotelTmpl,8.0,"['Wine/Champagne', 'Family rooms', 'Soundproof rooms', 'Restaurant', 'Shuttle service (free)', 'Breakfast', 'Bar', 'Free WiFi', 'Heating', 'Hiking', 'Wine/Champagne', 'Family rooms', 'Soundproof rooms', 'Restaurant', 'Shuttle service (free)', 'Breakfast', 'Bar', 'Free WiFi', 'Heating', 'Hiking', 'Toilet paper', 'Towels', 'Bathtub or shower', 'Private Bathroom', 'Toilet', 'Free toiletries', 'Hairdryer', 'Bathtub', 'Linens', 'Wardrobe or closet', 'Alarm clock', 'Socket near the bed', 'Walking tours', 'Horseback riding', 'Hiking', 'Desk', 'Flat-screen TV', 'Telephone', 'TV', 'Wine/Champagne', ""Kids' meals"", 'Special diet meals (on request)', 'Breakfast in the room', 'Bar', 'Minibar', 'Restaurant', 'Accessible parking', 'Invoice provided', 'Baggage storage', 'Board games/Puzzles', 'Daily housekeeping', 'Fax/Photocopying', 'Meeting/Banquet facilities', 'Fire extinguishers', 'CCTV in common areas', 'Smoke alarms', 'Security alarm', 'Key card access', 'Safe', 'Shuttle service', 'Pet bowls', 'Smoke-free property', 'Hypoallergenic room available', 'Wake-up service', 'Hardwood or parquet floors', 'Heating', 'Soundproof rooms', 'Family rooms', 'Non-smoking rooms', 'Wake-up service/Alarm clock', 'Upper floors accessible by stairs only', 'English', 'French', 'Italian']",48.6357,-1.5099
Mont Saint-Michel,Les Terrasses Poulard,https://www.booking.com/hotel/fr/les-terrasses-poulard.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaKYCiAEBmAExuAEYyAEP2AEB6AEB-AECiAIBqAIEuAKX1cOpBsACAdICJGE5MzViZDVhLTQ3MTktNDcyMy1hYmYwLTRiOTVlYjM2NjE1ZtgCBeACAQ&sid=b91217895d5d522cee81b443837fa3b5&aid=304142&ucfs=1&arphpl=1&dest_id=900039327&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=e4733c90a8c101f0&srepoch=1697704611&from=searchresults#hotelTmpl,7.4,"['Parking', 'Free WiFi', 'Restaurant', 'Breakfast', 'Parking', 'Free WiFi', 'Restaurant', 'Breakfast', 'Toilet paper', 'Towels', 'Bathtub or shower', 'Private Bathroom', 'Toilet', 'Free toiletries', 'Hairdryer', 'Wardrobe or closet', 'Walking tours', 'Hiking', 'Desk', 'Flat-screen TV', 'Telephone', ""Kids' meals"", 'Special diet meals (on request)', 'Restaurant', 'Accessible parking', 'Private check-in/out', 'Wake-up service', 'Express check-in/out', 'Invoice provided', 'Fire extinguishers', 'Smoke alarms', 'Smoke-free property', 'Heating', 'Carpeted', 'Upper floors accessible by stairs only', 'English', 'Spanish', 'French']",48.6353,-1.5104
Mont Saint-Michel,Hôtel Vert,https://www.booking.com/hotel/fr/vert.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaKYCiAEBmAExuAEYyAEP2AEB6AEB-AECiAIBqAIEuAKX1cOpBsACAdICJGE5MzViZDVhLTQ3MTktNDcyMy1hYmYwLTRiOTVlYjM2NjE1ZtgCBeACAQ&sid=b91217895d5d522cee81b443837fa3b5&aid=304142&ucfs=1&arphpl=1&dest_id=900039327&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=e4733c90a8c101f0&srepoch=1697704611&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,8.0,"['Private Parking', 'Family rooms', 'Free WiFi', '2 restaurants', 'Non-smoking rooms', '24-hour front desk', 'Bar', 'Good Breakfast', 'Private Parking', 'Family rooms', 'Free WiFi', '2 restaurants', 'Non-smoking rooms', '24-hour front desk', 'Bar', 'Good Breakfast', 'Toilet paper', 'Towels', 'Bathtub or shower', 'Private Bathroom', 'Toilet', 'Free toiletries', 'Hairdryer', 'Linens', 'Wardrobe or closet', 'Terrace', 'Bike tours', 'Walking tours', 'Horseback riding', 'Hiking', 'Desk', 'Flat-screen TV', 'Telephone', 'TV', ""Kids' meals"", 'Bar', 'Restaurant', 'Accessible parking', 'Shuttle service', 'Wake-up service', 'Fax/Photocopying', 'Currency exchange', 'Wake-up service/Alarm clock', '24-hour front desk', 'Meeting/Banquet facilities', 'Board games/Puzzles', 'Fire extinguishers', 'Smoke alarms', 'Security alarm', 'Key access', '24-hour security', 'Smoke-free property', 'Heating', 'Soundproof rooms', 'Family rooms', 'Non-smoking rooms', 'Upper floors accessible by stairs only', 'German', 'English', 'Spanish', 'French']",48.6147,-1.5096
Mont Saint-Michel,Le Relais Saint Michel,https://www.booking.com/hotel/fr/le-relais-saint-michel.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaKYCiAEBmAExuAEYyAEP2AEB6AEB-AECiAIBqAIEuAKX1cOpBsACAdICJGE5MzViZDVhLTQ3MTktNDcyMy1hYmYwLTRiOTVlYjM2NjE1ZtgCBeACAQ&sid=b91217895d5d522cee81b443837fa3b5&aid=304142&ucfs=1&arphpl=1&dest_id=900039327&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=e4733c90a8c101f0&srepoch=1697704611&from=searchresults#hotelTmpl,7.9,"['Private Parking', 'Family rooms', 'Free WiFi', 'Restaurant', 'Non-smoking rooms', '24-hour front desk', 'Bar', 'Private Parking', 'Family rooms', 'Free WiFi', 'Restaurant', 'Non-smoking rooms', '24-hour front desk', 'Bar', 'Toilet paper', 'Towels', 'Private Bathroom', 'Toilet', 'Free toiletries', 'Bathrobe', 'Hairdryer', 'Bathtub', 'Wardrobe or closet', 'Outdoor furniture', 'Sun deck', 'Terrace', 'Garden', 'Coffee machine', 'Socket near the bed', 'Bike tours', 'Walking tours', 'Horseback riding', 'Cycling', 'Hiking', 'Golf course (within 2 miles)', 'Desk', 'Flat-screen TV', 'Telephone', ""Kids' meals"", 'Special diet meals (on request)', 'Breakfast in the room', 'Bar', 'Minibar', 'Restaurant', 'Accessible parking', 'Private check-in/out', 'Baggage storage', 'Express check-in/out', '24-hour front desk', 'Daily housekeeping', 'Fax/Photocopying', 'Business center', 'Meeting/Banquet facilities', 'Fire extinguishers', 'CCTV outside property', 'CCTV in common areas', 'Smoke alarms', 'Safe', 'Shuttle service', 'Smoke-free property', 'Wake-up service', 'Heating', 'Carpeted', 'Soundproof rooms', 'Elevator', 'Family rooms', 'Non-smoking rooms', 'English', 'Spanish', 'French']",48.6176,-1.5104
Lille,Brit Hotel Lille Centre,https://www.booking.com/hotel/fr/besthotel_lille.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaKYCiAEBmAExuAEYyAEP2AEB6AEB-AECiAIBqAIEuAKS1cOpBsACAdICJGI4ZDFlODQ4LTQxNGItNGQ1Yy1hOWY3LTdjMjg2YmMzN2M4NdgCBeACAQ&sid=35ba9ee5cfa8e2f6f4b5158f069abc98&aid=304142&ucfs=1&arphpl=1&dest_id=-1447079&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=08dc3c8e09800015&srepoch=1697704606&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,7.6,"['Private Parking', 'Free WiFi', 'Family rooms', 'Non-smoking rooms', 'Restaurant', 'Facilities for disabled guests', 'Elevator', 'Very Good Breakfast', 'Private Parking', 'Free WiFi', 'Family rooms', 'Non-smoking rooms', 'Restaurant', 'Facilities for disabled guests', 'Elevator', 'Very Good Breakfast', 'Private Bathroom', 'Shower', 'Wardrobe or closet', 'Socket near the bed', 'Desk', 'Flat-screen TV', 'Coffee house on site', 'Wine/Champagne', 'Kid-friendly buffet', ""Kids' meals"", 'Special diet meals (on request)', 'Restaurant', 'Parking garage', 'Daily housekeeping', 'Vending machine (snacks)', 'Vending machine (drinks)', 'Baggage storage', 'Fax/Photocopying', 'Packed lunches', 'Invoice provided', 'Fire extinguishers', 'CCTV in common areas', 'Security alarm', 'Air conditioning', 'Smoke-free property', 'Heating', 'Soundproof rooms', 'Elevator', 'Family rooms', 'Facilities for disabled guests', 'Non-smoking rooms', 'Lowered sink', 'Raised toilet', 'Toilet with grab rails', 'Wheelchair accessible', 'English', 'French']",50.626,3.0519
Mont Saint-Michel,La Vieille Auberge,https://www.booking.com/hotel/fr/la-vieille-auberge-le-mont-saint-michel.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaKYCiAEBmAExuAEYyAEP2AEB6AEB-AECiAIBqAIEuAKX1cOpBsACAdICJGE5MzViZDVhLTQ3MTktNDcyMy1hYmYwLTRiOTVlYjM2NjE1ZtgCBeACAQ&sid=b91217895d5d522cee81b443837fa3b5&aid=304142&ucfs=1&arphpl=1&dest_id=900039327&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=e4733c90a8c101f0&srepoch=1697704611&from=searchresults#hotelTmpl,7.3,"['Parking', 'Free WiFi', 'Restaurant', 'Non-smoking rooms', 'Bar', 'Good Breakfast', 'Parking', 'Free WiFi', 'Restaurant', 'Non-smoking rooms', 'Bar', 'Good Breakfast', 'Toilet paper', 'Towels', 'Private Bathroom', 'Toilet', 'Free toiletries', 'Hairdryer', 'Shower', 'Wardrobe or closet', 'Alarm clock', 'Sun deck', 'Terrace', 'Socket near the bed', 'Walking tours', 'Horseback riding', 'Cycling', 'Hiking', 'Desk', 'Flat-screen TV', 'Satellite channels', 'Telephone', 'TV', 'Wine/Champagne', 'Kid-friendly buffet', ""Kids' meals"", 'Breakfast in the room', 'Bar', 'Restaurant', 'Shuttle service', 'Daily housekeeping', 'Baggage storage', 'Wake-up service', 'Fax/Photocopying', 'Wake-up service/Alarm clock', 'Invoice provided', 'Board games/Puzzles', 'Fire extinguishers', 'CCTV in common areas', 'Smoke alarms', 'Security alarm', 'Key card access', '24-hour security', 'Smoke-free property', 'Heating', 'Non-smoking rooms', 'Upper floors accessible by stairs only', 'English', 'French', 'Chinese']",48.6361,-1.5115
Lille,Eklo Hotels Lille,https://www.booking.com/hotel/fr/eklo-hotels-lille.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaKYCiAEBmAExuAEYyAEP2AEB6AEB-AECiAIBqAIEuAKS1cOpBsACAdICJGI4ZDFlODQ4LTQxNGItNGQ1Yy1hOWY3LTdjMjg2YmMzN2M4NdgCBeACAQ&sid=35ba9ee5cfa8e2f6f4b5158f069abc98&aid=304142&ucfs=1&arphpl=1&dest_id=-1447079&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=08dc3c8e09800015&srepoch=1697704606&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,7.4,"['Free parking', 'Free WiFi', 'Family rooms', 'Non-smoking rooms', 'Restaurant', 'Facilities for disabled guests', '24-hour front desk', 'Elevator', 'Bar', 'Good Breakfast', 'Free parking', 'Free WiFi', 'Family rooms', 'Non-smoking rooms', 'Restaurant', 'Facilities for disabled guests', '24-hour front desk', 'Elevator', 'Bar', 'Good Breakfast', 'Toilet paper', 'Towels', 'Private Bathroom', 'Toilet', 'Picnic area', 'Outdoor furniture', 'Sun deck', 'Terrace', 'Garden', 'Shared kitchen', 'Bicycle rental', 'Live sports events (broadcast)', 'Game room', 'Coffee house on site', ""Kids' meals"", 'Snack bar', 'Bar', 'Restaurant', 'Accessible parking', 'Pet bowls', 'Shared lounge/TV area', 'Express check-in/out', '24-hour front desk', 'Outdoor play equipment for kids', 'Board games/Puzzles', 'Fire extinguishers', 'CCTV outside property', 'CCTV in common areas', 'Smoke alarms', 'Security alarm', 'Key card access', '24-hour security', 'Designated smoking area', 'Smoke-free property', 'Heating', 'Soundproof rooms', 'Elevator', 'Family rooms', 'Facilities for disabled guests', 'Non-smoking rooms', 'Upper floors accessible by elevator', 'English', 'Spanish', 'French']",50.62,3.0846
